Date/Time,Total Energy Usage
7/15/2019 19:45,28.83133376
7/15/2019 20:00,30.79710651
7/15/2019 20:15,29.15896255
7/15/2019 20:30,27.19318979
7/15/2019 20:45,27.84844738
7/15/2019 21:00,28.17607617
7/15/2019 21:15,26.865561
7/15/2019 21:30,164.305848
7/15/2019 21:45,26.865561
7/15/2019 22:00,27.19318979
7/15/2019 22:15,27.52081858
7/15/2019 22:30,26.53793221
7/15/2019 22:45,157.4941391
7/15/2019 23:00,159.5552303
7/15/2019 23:15,157.7532718
7/15/2019 23:30,155.4598702
7/15/2019 23:45,155.4598702
7/16/2019 0:00,26.21030341
7/16/2019 0:15,27.52081858
7/16/2019 0:30,154.8046126
7/16/2019 0:45,154.1493549
7/16/2019 1:00,156.606571
7/16/2019 1:15,156.606571
7/16/2019 1:30,155.1322414
7/16/2019 1:45,155.9513134
7/16/2019 2:00,155.7874989
7/16/2019 2:15,154.6407981
7/16/2019 2:30,155.9513134
7/16/2019 2:45,156.7703854
7/16/2019 3:00,155.2960557
7/16/2019 3:15,158.5723438
7/16/2019 3:30,154.3131693
7/16/2019 3:45,158.8999727
7/16/2019 4:00,27.19318979
7/16/2019 4:15,26.53793221
7/16/2019 4:30,173.3156404
7/16/2019 4:45,174.2985269
7/16/2019 5:00,173.8070837
7/16/2019 5:15,185.7655352
7/16/2019 5:30,188.7141943
7/16/2019 5:45,193.4648119
7/16/2019 6:00,34.40102323
7/16/2019 6:15,34.72865202
7/16/2019 6:30,37.34968237
7/16/2019 6:45,198.5430584
7/16/2019 7:00,204.1127482
7/16/2019 7:15,208.2081083
7/16/2019 7:30,38.33256874
7/16/2019 7:45,38.98782633
7/16/2019 8:00,39.97071271
7/16/2019 8:15,38.98782633
7/16/2019 8:30,39.64308391
7/16/2019 8:45,39.31545512
7/16/2019 9:00,240.3157318
7/16/2019 9:15,39.97071271
7/16/2019 9:30,39.97071271
7/16/2019 9:45,40.2983415
7/16/2019 10:00,39.64308391
7/16/2019 10:15,40.2983415
7/16/2019 10:30,239.169031
7/16/2019 10:45,39.31545512
7/16/2019 11:00,40.95359908
7/16/2019 11:15,40.95359908
7/16/2019 11:30,240.9709894
7/16/2019 11:45,242.445319
7/16/2019 12:00,236.5480005
7/16/2019 12:15,239.169031
7/16/2019 12:30,40.2983415
7/16/2019 12:45,39.97071271
7/16/2019 13:00,239.9881031
7/16/2019 13:15,242.7729479
7/16/2019 13:30,241.4624327
7/16/2019 13:45,241.2986183
7/16/2019 14:00,239.9881032
7/16/2019 14:15,241.6262473
7/16/2019 14:30,37.67731116
7/16/2019 14:45,36.69442478
7/16/2019 15:00,239.9881033
7/16/2019 15:15,231.7973831
7/16/2019 15:30,231.9611975
7/16/2019 15:45,216.5626433
7/16/2019 16:00,214.9244991
7/16/2019 16:15,209.6824382
7/16/2019 16:30,206.8975933
7/16/2019 16:45,207.8804797
7/16/2019 17:00,206.8975933
7/16/2019 17:15,199.8535739
7/16/2019 17:30,32.10762168
7/16/2019 17:45,32.76287927
7/16/2019 18:00,189.6970808
7/16/2019 18:15,178.5577012
7/16/2019 18:30,171.3498674
7/16/2019 18:45,168.401208
